id,ad_groups,asin,date,impressions,clicks,CtR,CpC,spend,ACoS,RoAS,sales,orders,units,conversion_rate
4989,4975,B001G7PQM8,10/21/19,717,2,0.002789,0.16,0.32,NULL,0,0,0,0,0
4990,4975,B001G7PQM8,10/22/19,566,1,0.001767,0.15,0.15,NULL,0,0,0,0,0
4991,4975,B001G7PQM8,10/23/19,604,1,0.001656,0.01,0.01,NULL,0,0,0,0,0
4992,4975,B001G7PQM8,10/24/19,625,1,0.0016,0.09,0.09,NULL,0,0,0,0,0
4993,4975,B001G7PQM8,10/25/19,417,0,0,NULL,0,NULL,NULL,0,0,0,NULL
4994,4975,B001G7PQM8,10/26/19,185,1,0.005405,0.11,0.11,NULL,0,0,0,0,0
4995,4975,B01CJB7FIW,10/20/19,74,0,0,NULL,0,NULL,NULL,0,0,0,NULL
4996,4975,B01CJB7FIW,10/26/19,237,1,0.004219,0.36,0.36,NULL,0,0,0,0,0
4997,4975,B004A7JDF2,10/20/19,481,2,0.004158,0.36,0.71,NULL,0,0,0,0,0
4998,4975,B004A7JDF2,10/21/19,1084,2,0.001845,0.14,0.28,NULL,0,0,0,0,0
4999,4975,B004A7JDF2,10/22/19,708,2,0.002825,0.1,0.19,NULL,0,0,0,0,0
5000,4975,B004A7JDF2,10/23/19,755,2,0.002649,1.14,2.27,0.09482,0.1055,23.94,1,1,1
5001,4975,B004A7JDF2,10/24/19,756,1,0.001323,0.12,0.12,NULL,0,0,0,0,0
5002,4975,B004A7JDF2,10/25/19,304,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5003,4975,B004A7JDF2,10/26/19,558,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5004,4606,B002UVKMVY,10/27/19,2149,5,0.002327,1.06,5.28,NULL,0,0,0,0,0
5005,4606,B002UVKMVY,10/28/19,2369,5,0.002111,1.25,6.25,0.190317,0.0525,32.84,1,1,0
5006,4606,B002UVKMVY,10/29/19,2787,11,0.003947,0.97,10.63,0.272704,0.0367,38.98,2,2,0
5007,4606,B002UVKMVY,10/30/19,3682,7,0.001901,1.01,7.04,1.48523,0.0067,4.74,1,1,0
5008,4606,B002UVKMVY,10/31/19,3431,10,0.002915,1.02,10.24,0.262699,0.0381,38.98,2,2,0
5009,4606,B002UVKMVY,11/1/19,2839,5,0.001761,1.38,6.89,NULL,0,0,0,0,0
5010,4606,B002UVKMVY,11/2/19,3274,3,0.000916,1.17,3.52,NULL,0,0,0,0,0
5011,4606,B01CJB7FIW,10/27/19,502,1,0.001992,1.04,1.04,NULL,0,0,0,0,0
5012,4606,B01CJB7FIW,10/28/19,476,1,0.002101,0.98,0.98,NULL,0,0,0,0,0
5013,4606,B01CJB7FIW,10/29/19,559,2,0.003578,1.08,2.15,NULL,0,0,0,0,0
5014,4606,B01CJB7FIW,10/30/19,572,1,0.001748,0.15,0.15,NULL,0,0,0,0,0
5015,4606,B01CJB7FIW,10/31/19,509,4,0.007859,1.12,4.48,0.229861,0.0435,19.49,1,1,0
5016,4606,B01CJB7FIW,11/1/19,433,3,0.006928,1.22,3.65,NULL,0,0,0,0,0
5017,4606,B01CJB7FIW,11/2/19,499,2,0.004008,1.5,3,NULL,0,0,0,0,0
5018,4606,B00MH8YUOA,10/27/19,9829,18,0.001831,1.06,19.12,0.383397,0.0261,49.87,4,5,0
5019,4606,B00MH8YUOA,10/28/19,11884,14,0.001178,1.08,15.06,0.443071,0.0226,33.99,2,4,0
5020,4606,B00MH8YUOA,10/29/19,10111,15,0.001484,1.05,15.72,0.938507,0.0107,16.75,3,5,0
5021,4606,B00MH8YUOA,10/30/19,11717,14,0.001195,1.15,16.14,NULL,0,0,0,0,0
5022,4606,B00MH8YUOA,10/31/19,9041,13,0.001438,0.95,12.3,0.211486,0.0473,58.16,3,5,0
5023,4606,B00MH8YUOA,11/1/19,7772,10,0.001287,1.05,10.46,2.92179,0.0034,3.58,1,1,0
5024,4606,B00MH8YUOA,11/2/19,10052,21,0.002089,1.1,23.03,0.635837,0.0157,36.22,5,6,0
5025,4606,B004A7JDF2,10/27/19,578,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5026,4606,B004A7JDF2,10/28/19,533,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5027,4606,B004A7JDF2,10/29/19,593,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5028,4606,B004A7JDF2,10/30/19,640,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5029,4606,B004A7JDF2,10/31/19,494,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5030,4606,B004A7JDF2,11/1/19,714,1,0.001401,1.03,1.03,NULL,0,0,0,0,0
5031,4606,B004A7JDF2,11/2/19,918,1,0.001089,0.84,0.84,NULL,0,0,0,0,0
5032,4606,B001G7PQM8,10/27/19,1582,8,0.005057,1.18,9.42,0.654621,0.0153,14.39,1,1,0
5033,4606,B001G7PQM8,10/28/19,1652,5,0.003027,1.06,5.3,0.368311,0.0272,14.39,1,1,0
5034,4606,B001G7PQM8,10/29/19,2671,1,0.000374,0.91,0.91,0.063238,0.1581,14.39,1,1,1
5035,4606,B001G7PQM8,10/30/19,2633,3,0.001139,1.05,3.14,NULL,0,0,0,0,0
5036,4606,B001G7PQM8,10/31/19,1861,3,0.001612,1.17,3.51,NULL,0,0,0,0,0
5037,4606,B001G7PQM8,11/1/19,973,2,0.002055,2.42,4.83,NULL,0,0,0,0,0
5038,4606,B001G7PQM8,11/2/19,1089,3,0.002755,1.25,3.74,NULL,0,0,0,0,0
5039,4606,B001GIOW7M,10/27/19,26,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5040,4606,B001GIOW7M,10/29/19,661,3,0.004539,1.35,4.06,NULL,0,0,0,0,0
5041,4606,B001GIOW7M,10/30/19,1317,3,0.002278,1.5,4.49,NULL,0,0,0,0,0
5042,4606,B001GIOW7M,10/31/19,1306,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5043,4606,B001GIOW7M,11/1/19,1243,4,0.003218,1.62,6.46,0.315276,0.0317,20.49,1,1,0
5044,4606,B001GIOW7M,11/2/19,1546,4,0.002587,1.87,7.49,NULL,0,0,0,0,0
5045,4636,B00AOJCERY,10/27/19,392,1,0.002551,1.35,1.35,NULL,0,0,0,0,0
5046,4636,B00AOJCERY,10/28/19,250,1,0.004,0.49,0.49,NULL,0,0,0,0,0
5047,4636,B00AOJCERY,10/29/19,334,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5048,4636,B00AOJCERY,10/30/19,452,1,0.002212,1.26,1.26,NULL,0,0,0,0,0
5049,4636,B00AOJCERY,10/31/19,134,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5050,4636,B00AOJCERY,11/1/19,120,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5051,4636,B00AOJCERY,11/2/19,149,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5052,4636,B00AOJCETC,10/27/19,13,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5053,4636,B00AOJCETC,10/28/19,38,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5054,4636,B00AOJCETC,10/29/19,82,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5055,4636,B00AOJCETC,10/30/19,66,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5056,4636,B00AOJCETC,10/31/19,27,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5057,4636,B00AOJCETC,11/1/19,8,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5058,4636,B00AOJCETC,11/2/19,23,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5059,4648,B009V0ZMO4,10/27/19,5764,33,0.005725,2.4,79.33,0.732029,0.0137,108.37,9,10,0
5060,4648,B009V0ZMO4,10/28/19,7891,44,0.005576,1.95,85.61,0.413196,0.0242,207.19,8,31,0
5061,4648,B009V0ZMO4,10/29/19,3110,10,0.003215,2.31,23.1,1.01449,0.0099,22.77,3,3,0
5062,4648,B009V0ZMO4,10/30/19,5190,22,0.004239,1.96,43.12,0.407253,0.0246,105.88,8,10,0
5063,4648,B009V0ZMO4,10/31/19,5964,27,0.004527,2.27,61.22,0.716778,0.014,85.41,5,9,0
5064,4648,B009V0ZMO4,11/1/19,4359,28,0.006423,2.09,58.4,0.961633,0.0104,60.73,5,7,0
5065,4648,B009V0ZMO4,11/2/19,7164,32,0.004467,2.29,73.25,0.784261,0.0128,93.4,8,10,0
5066,4648,B00AOJCERY,10/27/19,6600,13,0.00197,1.77,22.97,1.18647,0.0084,19.36,4,4,0
5067,4648,B00AOJCERY,10/28/19,27708,36,0.001299,1.68,60.38,1.17976,0.0085,51.18,12,12,0
5068,4648,B00AOJCERY,10/29/19,5633,5,0.000888,1.72,8.6,2.26913,0.0044,3.79,1,1,0
5069,4648,B00AOJCERY,10/30/19,6485,16,0.002467,1.52,24.33,0.916039,0.0109,26.56,4,4,0
5070,4648,B00AOJCERY,10/31/19,7862,16,0.002035,1.97,31.44,1.18374,0.0084,26.56,4,4,0
5071,4648,B00AOJCERY,11/1/19,5662,12,0.002119,1.93,23.14,2.03518,0.0049,11.37,2,3,0
5072,4648,B00AOJCERY,11/2/19,6765,22,0.003252,1.82,40.11,2.64578,0.0038,15.16,4,4,0
5073,4655,B0041VGWGA,10/27/19,1479,5,0.003381,1.06,5.3,0.746479,0.0134,7.1,1,1,0
5074,4655,B0041VGWGA,10/28/19,1254,4,0.00319,1.47,5.86,0.261024,0.0383,22.45,2,3,1
5075,4655,B0041VGWGA,10/29/19,1247,5,0.00401,1.27,6.33,0.891549,0.0112,7.1,1,1,0
5076,4655,B0041VGWGA,10/30/19,548,5,0.009124,1.21,6.05,0.170423,0.0587,35.5,2,5,0
5077,4655,B0041VGWGA,10/31/19,329,2,0.006079,0.89,1.78,NULL,0,0,0,0,0
5078,4666,B0041VGWGA,10/27/19,608,1,0.001645,2,2,NULL,0,0,0,0,0
5079,4666,B0041VGWGA,10/28/19,134,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5080,4666,B0041VGWGA,10/29/19,113,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5081,4666,B0041VGWGA,10/30/19,118,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5082,4666,B0041VGWGA,10/31/19,13,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5083,4677,B009V0ZMO4,10/27/19,394,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5084,4677,B009V0ZMO4,10/28/19,539,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5085,4677,B009V0ZMO4,10/29/19,191,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5086,4677,B009V0ZMO4,10/30/19,507,1,0.001972,0.49,0.49,NULL,0,0,0,0,0
5087,4677,B009V0ZMO4,10/31/19,182,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5088,4677,B009V0ZMO4,11/1/19,108,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5089,4677,B009V0ZMO4,11/2/19,131,1,0.007634,0.5,0.5,NULL,0,0,0,0,0
5090,4677,B00AOJCERY,10/27/19,1038,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5091,4677,B00AOJCERY,10/28/19,1122,2,0.001783,0.46,0.92,NULL,0,0,0,0,0
5092,4677,B00AOJCERY,10/29/19,843,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5093,4677,B00AOJCERY,10/30/19,2330,3,0.001288,0.45,1.35,NULL,0,0,0,0,0
5094,4677,B00AOJCERY,10/31/19,1959,1,0.00051,0.5,0.5,NULL,0,0,0,0,0
5095,4677,B00AOJCERY,11/1/19,791,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5096,4677,B00AOJCERY,11/2/19,563,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5097,4683,B00AOJCETC,10/27/19,4017,5,0.001245,1.49,7.47,0.934919,0.0107,7.99,1,1,0
5098,4683,B00AOJCETC,10/28/19,3059,2,0.000654,1.41,2.82,NULL,0,0,0,0,0
5099,4683,B00AOJCETC,10/29/19,3355,5,0.00149,1.24,6.21,0.388611,0.0257,15.98,2,2,0
5100,4683,B00AOJCETC,10/30/19,2240,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5101,4683,B00AOJCETC,10/31/19,1648,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5102,4683,B00AOJCETC,11/1/19,1647,3,0.001821,1.53,4.59,NULL,0,0,0,0,0
5103,4683,B00AOJCETC,11/2/19,2845,7,0.00246,1.78,12.44,1.55695,0.0064,7.99,1,1,0
5104,4690,B00AOJCETC,10/27/19,118,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5105,4690,B00AOJCETC,10/28/19,152,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5106,4690,B00AOJCETC,10/29/19,303,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5107,4690,B00AOJCETC,10/30/19,153,2,0.013072,0.61,1.21,NULL,0,0,0,0,0
5108,4690,B00AOJCETC,10/31/19,126,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5109,4690,B00AOJCETC,11/1/19,89,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5110,4690,B00AOJCETC,11/2/19,175,3,0.017143,0.79,2.38,0.297872,0.0336,7.99,1,1,0
5111,4697,B00AOJCETC,10/27/19,4817,4,0.00083,1.42,5.69,NULL,0,0,0,0,0
5112,4697,B00AOJCETC,10/28/19,2219,1,0.000451,1.31,1.31,NULL,0,0,0,0,0
5113,4697,B00AOJCETC,10/29/19,2518,2,0.000794,0.94,1.87,NULL,0,0,0,0,0
5114,4697,B00AOJCETC,10/30/19,1788,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5115,4697,B00AOJCETC,10/31/19,1521,1,0.000657,2,2,NULL,0,0,0,0,0
5116,4697,B00AOJCETC,11/1/19,1471,1,0.00068,1.95,1.95,0.244055,0.041,7.99,1,1,1
5117,4697,B00AOJCETC,11/2/19,2069,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5118,4704,B009V0ZMO4,10/27/19,127,2,0.015748,0.44,0.87,0.091675,0.1091,9.49,1,1,1
5119,4704,B009V0ZMO4,10/28/19,541,7,0.012939,1.05,7.36,0.155111,0.0645,47.45,5,5,1
5120,4704,B009V0ZMO4,10/29/19,108,3,0.027778,1.46,4.39,0.079228,0.1262,55.41,2,3,1
5121,4704,B009V0ZMO4,10/30/19,93,3,0.032258,1.32,3.97,0.418335,0.0239,9.49,1,1,0
5122,4704,B009V0ZMO4,10/31/19,126,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5123,4704,B009V0ZMO4,11/1/19,96,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5124,4704,B009V0ZMO4,11/2/19,206,5,0.024272,1.28,6.39,0.080428,0.1243,79.45,6,7,1
5125,4704,B00AOJCERY,10/27/19,109,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5126,4704,B00AOJCERY,10/28/19,686,3,0.004373,1.82,5.46,NULL,0,0,0,0,0
5127,4704,B00AOJCERY,10/29/19,32,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5128,4704,B00AOJCERY,10/30/19,134,2,0.014925,1.16,2.31,NULL,0,0,0,0,0
5129,4704,B00AOJCERY,10/31/19,137,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5130,4704,B00AOJCERY,11/1/19,106,1,0.009434,2.24,2.24,NULL,0,0,0,0,0
5131,4704,B00AOJCERY,11/2/19,139,1,0.007194,0.97,0.97,0.255937,0.0391,3.79,1,1,1
5132,4710,B0041VGWGA,10/27/19,346,1,0.00289,1.25,1.25,0.176056,0.0568,7.1,1,1,1
5133,4710,B0041VGWGA,10/28/19,415,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5134,4710,B0041VGWGA,10/29/19,371,4,0.010782,1.37,5.49,0.285343,0.035,19.24,1,1,0
5135,4710,B0041VGWGA,10/30/19,333,1,0.003003,1.32,1.32,0.185915,0.0538,7.1,1,1,1
5136,4710,B0041VGWGA,10/31/19,108,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5137,4721,B001GIOW72,10/27/19,37,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5138,4721,B001GIOW72,10/28/19,53,2,0.037736,0.69,1.37,0.072718,0.1375,18.84,1,1,1
5139,4721,B001GIOW72,10/29/19,60,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5140,4721,B001GIOW72,10/30/19,48,3,0.0625,0.41,1.24,0.032909,0.3039,37.68,2,2,1
5141,4721,B001GIOW72,10/31/19,44,1,0.022727,1.15,1.15,NULL,0,0,0,0,0
5142,4721,B001GIOW72,11/1/19,25,1,0.04,1.56,1.56,0.041401,0.2415,37.68,1,2,1
5143,4721,B001GIOW72,11/2/19,23,2,0.086957,0.29,0.58,0.009469,1.056,61.25,2,3,1
5144,4721,B001GIOW7C,10/27/19,19,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5145,4721,B001GIOW7C,10/28/19,36,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5146,4721,B001GIOW7C,10/29/19,31,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5147,4721,B001GIOW7C,10/30/19,13,1,0.076923,0.86,0.86,0.036487,0.2741,23.57,1,1,1
5148,4721,B001GIOW7C,10/31/19,9,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5149,4721,B001GIOW7C,11/1/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5150,4721,B001GIOW7C,11/2/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5151,4721,B001GIOW6I,10/27/19,18,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5152,4721,B001GIOW6I,10/28/19,29,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5153,4721,B001GIOW6I,10/29/19,39,2,0.051282,0.43,0.86,0.018244,0.5481,47.14,1,2,1
5154,4721,B001GIOW6I,10/30/19,27,1,0.037037,0.61,0.61,0.016189,0.6177,37.68,1,2,1
5155,4721,B001GIOW6I,10/31/19,60,2,0.033333,0.91,1.82,0.064288,0.1555,28.31,2,2,1
5156,4721,B001GIOW6I,11/1/19,16,1,0.0625,0.44,0.44,NULL,0,0,0,0,0
5157,4721,B001GIOW6I,11/2/19,28,1,0.035714,0.21,0.21,0.005306,1.8848,39.58,1,1,1
5158,4721,B00834N20U,10/27/19,9,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5159,4721,B00834N20U,10/28/19,4,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5160,4721,B00834N20U,10/29/19,7,1,0.142857,0.87,0.87,0.053211,0.1879,16.35,1,3,1
5161,4721,B00834N20U,10/30/19,10,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5162,4721,B00834N20U,10/31/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5163,4721,B00834N20U,11/1/19,10,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5164,4721,B00834N20U,11/2/19,16,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5165,4756,B001GIOW7M,10/27/19,64,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5166,4756,B001GIOW7M,10/29/19,1014,3,0.002959,2.13,6.38,NULL,0,0,0,0,0
5167,4756,B001GIOW7M,10/30/19,1241,2,0.001612,6.64,13.27,NULL,0,0,0,0,0
5168,4756,B001GIOW7M,10/31/19,1191,1,0.00084,1.64,1.64,NULL,0,0,0,0,0
5169,4756,B001GIOW7M,11/1/19,1132,2,0.001767,0.98,1.96,NULL,0,0,0,0,0
5170,4756,B001GIOW7M,11/2/19,739,5,0.006766,8.09,40.45,NULL,0,0,0,0,0
5171,4757,B001GIOW7M,10/27/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5172,4757,B001GIOW7M,10/29/19,26,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5173,4757,B001GIOW7M,10/30/19,44,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5174,4757,B001GIOW7M,10/31/19,27,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5175,4757,B001GIOW7M,11/1/19,37,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5176,4757,B001GIOW7M,11/2/19,43,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5177,4758,B001GIOW7M,10/27/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5178,4758,B001GIOW7M,10/29/19,64,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5179,4758,B001GIOW7M,10/30/19,73,1,0.013699,0.8,0.8,0.018286,0.5469,43.75,3,3,3
5180,4758,B001GIOW7M,10/31/19,144,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5181,4758,B001GIOW7M,11/1/19,106,2,0.018868,0.5,1,0.022472,0.445,44.5,2,2,1
5182,4758,B001GIOW7M,11/2/19,153,1,0.006536,0.37,0.37,NULL,0,0,0,0,0
5183,4760,B001GIOW6I,10/27/19,50,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5184,4760,B001GIOW6I,10/28/19,57,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5185,4760,B001GIOW6I,10/29/19,53,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5186,4760,B001GIOW6I,10/30/19,46,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5187,4760,B001GIOW6I,10/31/19,41,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5188,4760,B001GIOW6I,11/1/19,45,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5189,4760,B001GIOW6I,11/2/19,43,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5190,4760,B001GIOW72,10/27/19,76,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5191,4760,B001GIOW72,10/28/19,115,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5192,4760,B001GIOW72,10/29/19,67,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5193,4760,B001GIOW72,10/30/19,58,1,0.017241,0.15,0.15,NULL,0,0,0,0,0
5194,4760,B001GIOW72,10/31/19,79,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5195,4760,B001GIOW72,11/1/19,54,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5196,4760,B001GIOW72,11/2/19,48,1,0.020833,0.45,0.45,NULL,0,0,0,0,0
5197,4760,B00834N20U,10/27/19,66,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5198,4760,B00834N20U,10/28/19,85,1,0.011765,0.49,0.49,NULL,0,0,0,0,0
5199,4760,B00834N20U,10/29/19,86,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5200,4760,B00834N20U,10/30/19,72,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5201,4760,B00834N20U,10/31/19,14,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5202,4760,B00834N20U,11/1/19,45,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5203,4760,B00834N20U,11/2/19,64,1,0.015625,0.3,0.3,NULL,0,0,0,0,0
5204,4760,B001GIOW7C,10/27/19,94,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5205,4760,B001GIOW7C,10/28/19,81,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5206,4760,B001GIOW7C,10/29/19,92,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5207,4760,B001GIOW7C,10/30/19,71,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5208,4760,B001GIOW7C,10/31/19,39,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5209,4760,B001GIOW7C,11/1/19,43,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5210,4760,B001GIOW7C,11/2/19,56,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5211,4795,B001GIOW7M,10/27/19,207,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5212,4795,B001GIOW7M,10/29/19,5324,9,0.00169,1.25,11.29,0.551539,0.0181,20.47,1,1,0
5213,4795,B001GIOW7M,10/30/19,6555,8,0.00122,1.36,10.88,0.265755,0.0376,40.94,2,2,0
5214,4795,B001GIOW7M,10/31/19,6865,13,0.001894,1.23,16.01,NULL,0,0,0,0,0
5215,4795,B001GIOW7M,11/1/19,5849,7,0.001197,1.03,7.21,0.717413,0.0139,10.05,1,3,0
5216,4795,B001GIOW7M,11/2/19,6702,13,0.00194,1.15,14.98,0.365544,0.0274,40.98,2,2,0
5217,4797,B0041VGWGA,10/27/19,4681,8,0.001709,1.21,9.66,1.36056,0.0073,7.1,1,1,0
5218,4797,B0041VGWGA,10/28/19,4249,14,0.003295,1.14,15.97,0.749765,0.0133,21.3,2,3,0
5219,4797,B0041VGWGA,10/29/19,4392,14,0.003188,0.98,13.78,1.94085,0.0052,7.1,1,1,0
5220,4797,B0041VGWGA,10/30/19,4353,8,0.001838,1.24,9.94,1.4,0.0071,7.1,1,1,0
5221,4797,B0041VGWGA,10/31/19,1290,4,0.003101,1.24,4.94,NULL,0,0,0,0,0
5222,4809,B001GIOW6I,10/27/19,1953,5,0.00256,1.23,6.13,NULL,0,0,0,0,0
5223,4809,B001GIOW6I,10/28/19,1053,1,0.00095,0.8,0.8,NULL,0,0,0,0,0
5224,4809,B001GIOW6I,10/29/19,1374,3,0.002183,1.06,3.18,NULL,0,0,0,0,0
5225,4809,B001GIOW6I,10/30/19,1065,1,0.000939,0.79,0.79,NULL,0,0,0,0,0
5226,4809,B001GIOW6I,10/31/19,807,4,0.004957,0.93,3.7,NULL,0,0,0,0,0
5227,4809,B001GIOW6I,11/1/19,1050,5,0.004762,1.1,5.49,NULL,0,0,0,0,0
5228,4809,B001GIOW6I,11/2/19,2080,7,0.003365,1.18,8.29,0.440021,0.0227,18.84,1,1,0
5229,4809,B001GIOW72,10/27/19,1368,3,0.002193,1.28,3.84,0.203822,0.0491,18.84,1,1,0
5230,4809,B001GIOW72,10/28/19,1084,2,0.001845,1.04,2.07,NULL,0,0,0,0,0
5231,4809,B001GIOW72,10/29/19,925,2,0.002162,0.86,1.72,0.091295,0.1095,18.84,1,1,1
5232,4809,B001GIOW72,10/30/19,535,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5233,4809,B001GIOW72,10/31/19,501,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5234,4809,B001GIOW72,11/1/19,439,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5235,4809,B001GIOW72,11/2/19,947,2,0.002112,1.45,2.9,NULL,0,0,0,0,0
5236,4809,B001GIOW7C,10/27/19,1084,3,0.002768,1.12,3.35,NULL,0,0,0,0,0
5237,4809,B001GIOW7C,10/28/19,772,1,0.001295,1.25,1.25,NULL,0,0,0,0,0
5238,4809,B001GIOW7C,10/29/19,765,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5239,4809,B001GIOW7C,10/30/19,596,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5240,4809,B001GIOW7C,10/31/19,483,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5241,4809,B001GIOW7C,11/1/19,369,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5242,4809,B001GIOW7C,11/2/19,690,3,0.004348,0.96,2.88,NULL,0,0,0,0,0
5243,4809,B00834N20U,10/27/19,283,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5244,4809,B00834N20U,10/28/19,188,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5245,4809,B00834N20U,10/29/19,204,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5246,4809,B00834N20U,10/30/19,199,1,0.005025,1.6,1.6,NULL,0,0,0,0,0
5247,4809,B00834N20U,10/31/19,28,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5248,4809,B00834N20U,11/1/19,183,0,0,NULL,0,NULL,NULL,0,0,0,NULL
5249,4809,B00834N20U,11/2/19,303,0,0,NULL,0,NULL,NULL,0,0,0,NULL
